,title,price,link
362,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows ...,"₹1,38,890",/asus-rog-strix-g15-2022-90whr-battery-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-g513rm-hf272ws-gaming-laptop/p/itm35c03762f4297?pid=COMGDQHJFGMNK67R&lid=LSTCOMGDQHJFGMNK67RWRIMLJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_363&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGDQHJFGMNK67R.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
363,HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 1...,"₹79,190",/hp-victus-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0350tx-gaming-laptop/p/itm162df72a1caa0?pid=COMGGYEBVFGR2KZZ&lid=LSTCOMGGYEBVFGR2KZZAIYSZC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_364&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGGYEBVFGR2KZZ.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
364,Lenovo Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX G...,"₹56,890",/lenovo-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-gaming-laptop/p/itmc7bc938b1a03d?pid=COMGHZG78EUWHR55&lid=LSTCOMGHZG78EUWHR55K6Q2LQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_365&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGHZG78EUWHR55.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
365,Infinix INBook X1 Pro Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL12 Thin and Light Laptop,"₹48,890",/infinix-inbook-x1-pro-core-i7-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl12-thin-light-laptop/p/itm00f51a61d88f0?pid=COMG8Z3HXGFM7ZXZ&lid=LSTCOMG8Z3HXGFM7ZXZDN96PZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_366&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG8Z3HXGFM7ZXZ.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
366,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹62,890",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE8CJQCDQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_367&otracker=search&fm=organic&iid=en_OdEAH4h7yfwkuur5wsQZ1Be0QnR877d5XaT7GMANz4qKFlkFdk%2Bw8PlhAzCBpXPHXxqIgF0BsYJhms2HdPHjSw%3D%3D&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
367,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹37,390",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXITXX3A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_368&otracker=search&fm=organic&iid=en_OdEAH4h7yfwkuur5wsQZ1Be0QnR877d5XaT7GMANz4qM3I2ObSz1FsVv%2FUiAp%2B9vU12G7oC0BYyZPflC5hM8kw%3D%3D&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
368,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15-eg0547TU Thin and Light Laptop,"₹63,890",/hp-pavilion-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15-eg0547tu-thin-light-laptop/p/itma0c3ef51e68a9?pid=COMG67BXZD9TPPFE&lid=LSTCOMG67BXZD9TPPFEHQ1OV8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_369&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG67BXZD9TPPFE.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
369,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X413EA-EB322WS Thin...,"₹43,890",/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x413ea-eb322ws-thin-light-laptop/p/itmc9127f86e293e?pid=COMG87FFGQYKE6AQ&lid=LSTCOMG87FFGQYKE6AQZQOXJS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_370&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG87FFGQYKE6AQ.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
370,acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,89,890",/acer-predator-helios-300-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-ph315-55-gaming-laptop/p/itme0b529ce07f2b?pid=COMGENKVNBABVGAT&lid=LSTCOMGENKVNBABVGATBB579F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_371&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGENKVNBABVGAT.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
371,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,"₹58,890",/lenovo-ideapad-slim-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_372&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMFXVAS6FYXYMHW.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
372,Lenovo Yoga Slim 7 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹95,390",/lenovo-yoga-slim-7-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iil05-thin-light-laptop/p/itme4a02830c33e2?pid=COMFS9YWHRY7KVFK&lid=LSTCOMFS9YWHRY7KVFKEJUBZT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_373&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMFS9YWHRY7KVFK.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
373,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook,"₹35,890",/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY22KOOHN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_374&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG9TN5WGUFGZY2.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
374,Lenovo IdeaPad Slim 3i (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Th...,"₹43,890",/lenovo-ideapad-slim-3i-2021-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-3-14itl6-thin-light-laptop/p/itme394efe6065a9?pid=COMG3HHRJNHEQ4HY&lid=LSTCOMG3HHRJNHEQ4HYT7GZED&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_375&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG3HHRJNHEQ4HY.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
375,Lenovo IdeaPad 1 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 10 Home) 11IGL05 Thin and Light ...,"₹25,890",/lenovo-ideapad-1-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-10-home-11igl05-thin-light-laptop/p/itmcf548ddc05faa?pid=COMG6ZFCRHM4MQXM&lid=LSTCOMG6ZFCRHM4MQXMWIHFKP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_376&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG6ZFCRHM4MQXM.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
376,ASUS Zenbook Flip 14 OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UP540...,"₹1,52,890",/asus-zenbook-flip-14-oled-2022-touch-panel-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-up5401za-kn711ws-2-1-laptop/p/itm0262261802465?pid=COMGGBGRYEWT7EWD&lid=LSTCOMGGBGRYEWT7EWD4UERUH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_377&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGGBGRYEWT7EWD.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
377,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,"₹42,202",/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-3400-thin-light-laptop/p/itmdbe71fb69fada?pid=COMGBUKJRGHNGGZE&lid=LSTCOMGBUKJRGHNGGZEJ9QOYM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_378&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGBUKJRGHNGGZE.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
378,ASUS Vivobook Pro 15 OLED Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹89,890",/asus-vivobook-pro-15-oled-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k6500zc-l502ws-creator-laptop/p/itm9c1934f4ea84c?pid=COMGG3S9JRVFZPMY&lid=LSTCOMGG3S9JRVFZPMY15V1Z2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_379&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGG3S9JRVFZPMY.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
379,acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"₹43,899",/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCQGEEKL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_380&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG8ZYESERNZFZC.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
380,ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home) UN5401QA-KN511WS 2 i...,"₹91,890",/asus-zenbook-14-flip-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-un5401qa-kn511ws-2-1-laptop/p/itm0faaf977f97bb?pid=COMGBSGJMNEZGKS8&lid=LSTCOMGBSGJMNEZGKS8K4QPSK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_381&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGBSGJMNEZGKS8.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
381,HP OMEN Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX...,"₹1,08,890",/hp-omen-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-8-graphics-amd-radeon-rx-6650m-144-hz-16-n0079ax-gaming-laptop/p/itme9d741398d445?pid=COMGHJ7GDZDG3ZAT&lid=LSTCOMGHJ7GDZDG3ZATTXW9SH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_382&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMGHJ7GDZDG3ZAT.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
382,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light L...,"₹36,890",/dell-vostro-core-i3-11th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3400-thin-light-laptop/p/itm14450266ed302?pid=COMG9NYDDNC7SQ7Z&lid=LSTCOMG9NYDDNC7SQ7ZLU3XXG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_383&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMG9NYDDNC7SQ7Z.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
383,ASUS VivoBook Ultra S13 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) S333EA-EG501TS Thin and L...,"₹64,890",/asus-vivobook-ultra-s13-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-s333ea-eg501ts-thin-light-laptop/p/itmdf99ee7416404?pid=COMFZ4NNP9UKFPHY&lid=LSTCOMFZ4NNP9UKFPHYAIR2HL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_384&otracker=search&fm=organic&iid=79c8cb33-d378-432a-9282-3abeaa884e90.COMFZ4NNP9UKFPHY.SEARCH&ppt=None&ppn=None&ssid=tb7xm5829c0000001665210932991&qH=c06ea84a1e3dc3c6
384,Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,"₹21,890",/lenovo-ideapad-1-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-11igl05-thin-light-laptop/p/itm56e1f06112b0d?pid=COMGCFNZASDRTZAU&lid=LSTCOMGCFNZASDRTZAURTHFHX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_385&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGCFNZASDRTZAU.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
385,ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home...,"₹3,61,890",/asus-rog-strix-scar-17-se-2022-90whr-battery-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-240-hz-g733cx-ll013ws-gaming-laptop/p/itm34bbb7eb7dc66?pid=COMGGJZFFQEAH6ZH&lid=LSTCOMGGJZFFQEAH6ZHJWXI4D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_386&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGGJZFFQEAH6ZH.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
386,acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"₹21,890",/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHVNFSHE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_387&otracker=search&fm=organic&iid=en_6pKavOXcVhmGLUCNdlG9YDlefYxu2TbbaKU0Z2YeoZn%2F8zoEQD%2BhS1AyOgtGOQKpFXuZ9FCqywavLb%2B8qN9sag%3D%3D&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
387,ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X415JA-BV302WS Thin and Light Laptop,"₹26,890",/asus-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-x415ja-bv302ws-thin-light-laptop/p/itmfcf79816824c3?pid=COMGGH43MGBT7ZZX&lid=LSTCOMGGH43MGBT7ZZXUKP4EJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_388&otracker=search&fm=organic&iid=en_6pKavOXcVhmGLUCNdlG9YDlefYxu2TbbaKU0Z2YeoZlBypVHAwYC%2BasSmy9EKb5K5FNkr3lG2BFdWCjTDJnmFw%3D%3D&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
388,MSI CreatorPro M16 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) CreatorPro M16 A1...,"₹1,24,890",/msi-creatorpro-m16-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-a12uis-634in-notebook/p/itmfd35e42f74cd7?pid=COMGGZ23GZFCQFCZ&lid=LSTCOMGGZ23GZFCQFCZSZVYSA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_389&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGGZ23GZFCQFCZ.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
389,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2606tu Thin and Light Laptop,"₹37,890",/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14s-dq2606tu-thin-light-laptop/p/itm0b19e546c47d9?pid=COMGCGSTN9R4WPQV&lid=LSTCOMGCGSTN9R4WPQV76TNJK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_390&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGCGSTN9R4WPQV.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
390,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-DM101T Laptop,"₹21,890",/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-dm101t-laptop/p/itm5d3b4646a6abb?pid=COMFUXREZ5ADCVK6&lid=LSTCOMFUXREZ5ADCVK67XCLSO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_391&otracker=search&fm=organic&iid=en_6pKavOXcVhmGLUCNdlG9YDlefYxu2TbbaKU0Z2YeoZmeNCJd96SLOUw2%2FHZ9iKKeK4uoBJBHkAZxHe2KE41kpQ%3D%3D&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
391,RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Thin and Light Laptop,"₹27,890",/redmibook-15-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm302328cdf5e24?pid=COMG4Z35GKZTRDSF&lid=LSTCOMG4Z35GKZTRDSFFNBHAW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_392&otracker=search&fm=organic&iid=en_6pKavOXcVhmGLUCNdlG9YDlefYxu2TbbaKU0Z2YeoZlasI%2FGPeJJquBDcl0BTNiz1D9TlixmxDbp9OrVbmz%2BCQ%3D%3D&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
392,DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) D560815WIN9B Laptop,"₹41,390",/dell-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-d560815win9b-laptop/p/itmaec3d72855e67?pid=COMGEFXFKYRAHHNJ&lid=LSTCOMGEFXFKYRAHHNJPLEVJH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_393&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGEFXFKYRAHHNJ.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
393,ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,"₹1,49,890",/asus-tuf-dash-f15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-fx517zr-hq030ws-gaming-laptop/p/itmc4c3ded766bf1?pid=COMGFWCY32FAYYFV&lid=LSTCOMGFWCY32FAYYFVZETW3F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_394&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGFWCY32FAYYFV.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
394,ASUS Ryzen 3 Dual Core 3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-EJ312TSM515D Thin and Light La...,"₹35,390",/asus-ryzen-3-dual-core-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-ej312tsm515d-thin-light-laptop/p/itmacf7649b6ac48?pid=COMGYN7B3MY7KDNF&lid=LSTCOMGYN7B3MY7KDNFOHNJZA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_395&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGYN7B3MY7KDNF.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
395,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"₹41,090",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-thin-light-laptop/p/itm4026bcf6107a8?pid=COMGBP5FFVGDQFXY&lid=LSTCOMGBP5FFVGDQFXYP0TQHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_396&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGBP5FFVGDQFXY.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
396,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹48,890",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_397&otracker=search&fm=organic&iid=en_6pKavOXcVhmGLUCNdlG9YDlefYxu2TbbaKU0Z2YeoZnuP1OSnkNrR3U9rudGNS7ock3d4PEFBpcJrBfGKQ27lA%3D%3D&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
397,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_398&otracker=search&fm=organic&iid=en_6pKavOXcVhmGLUCNdlG9YDlefYxu2TbbaKU0Z2YeoZlusx67%2BLXxZVZeyPjqFsMalvnsMR%2BgyEz70ecVcm2o%2FA%3D%3D&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
398,HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2018AU Thin and Light Lap...,"₹54,899",/hp-pavilion-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-15-eh2018au-thin-light-laptop/p/itmcc2338c9ebf6f?pid=COMGCGST8ZYGUDGT&lid=LSTCOMGCGST8ZYGUDGTGBWB2Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_17_399&otracker=search&fm=organic&iid=a8ff32e3-11dd-4f47-824f-06c87a44036a.COMGCGST8ZYGUDGT.SEARCH&ppt=None&ppn=None&ssid=esgfqh27ao0000001665210934446&qH=c06ea84a1e3dc3c6
